Optimization Data
 
Start time: 2026-05-20 11:24:21 
 
Solver Options:
Method: Self-Written-slp_mvp 
# algorithm: merit 
# acc: 0.001 
# xtol: 0.001 
# gtol: 0.001 
# finite_diff_abs_step: [2.0207, 0.761, 0.761, 0.761, 0.761, 0.761, 0.03, 0.03, 0.03, 0.03, 0.03, 0.269, 0.269, 0.269, 0.269, 0.269, 0.023, 0.023, 0.023, 0.023, 0.023, 0.269, 0.269, 0.269, 0.269, 0.269, 0.023, 0.023, 0.023, 0.023, 0.023] 
# maxiter: 1000 
# max_fun_evals: 1000 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.1 
# move_limit_expand: 1.1 
# move_limit_shrink: 0.5 
# penalty_weight: 0.1 
# max_infeasibility: inf 
Design Variables and Bounds 
# x0 = [202.07, 76.10, 76.10, 76.10, 76.10, 76.10, 3.00, 3.00, 3.00, 3.00, 3.00, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0_1) bounds = [48.3, 114.3] 
 x[2] (d0_2) bounds = [48.3, 114.3] 
 x[3] (d0_3) bounds = [48.3, 114.3] 
 x[4] (d0_4) bounds = [48.3, 114.3] 
 x[5] (d0_5) bounds = [48.3, 114.3] 
 x[6] (t0_1) bounds = [2.5, 5.0] 
 x[7] (t0_2) bounds = [2.5, 5.0] 
 x[8] (t0_3) bounds = [2.5, 5.0] 
 x[9] (t0_4) bounds = [2.5, 5.0] 
 x[10] (t0_5) bounds = [2.5, 5.0] 
 x[11] (d1_h_1) bounds = [10, 50.0] 
 x[12] (d1_h_2) bounds = [10, 50.0] 
 x[13] (d1_h_3) bounds = [10, 50.0] 
 x[14] (d1_h_4) bounds = [10, 50.0] 
 x[15] (d1_h_5) bounds = [10, 50.0] 
 x[16] (t1_h_1) bounds = [1.0, 4.0] 
 x[17] (t1_h_2) bounds = [1.0, 4.0] 
 x[18] (t1_h_3) bounds = [1.0, 4.0] 
 x[19] (t1_h_4) bounds = [1.0, 4.0] 
 x[20] (t1_h_5) bounds = [1.0, 4.0] 
 x[21] (d1_c_1) bounds = [10, 50.0] 
 x[22] (d1_c_2) bounds = [10, 50.0] 
 x[23] (d1_c_3) bounds = [10, 50.0] 
 x[24] (d1_c_4) bounds = [10, 50.0] 
 x[25] (d1_c_5) bounds = [10, 50.0] 
 x[26] (t1_c_1) bounds = [1.0, 4.0] 
 x[27] (t1_c_2) bounds = [1.0, 4.0] 
 x[28] (t1_c_3) bounds = [1.0, 4.0] 
 x[29] (t1_c_4) bounds = [1.0, 4.0] 
 x[30] (t1_c_5) bounds = [1.0, 4.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
2, 49, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,25.17 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.705,19.705,20.199
2, 50, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.17 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.772,19.705,19.705,19.705,20.156
2, 51, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.17 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.740,19.705,19.705,20.156
2, 52, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.17 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.740,19.705,20.156
2, 53, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.17 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.705,19.740,20.156
2, 54, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.17 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.705,19.705,20.191
2, 55, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,25.17 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.775,19.705,19.705,19.705,20.156
2, 56, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,25.17 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.743,19.705,19.705,20.156
2, 57, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,25.17 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.743,19.705,20.156
2, 58, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,25.17 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.705,19.743,20.156
2, 59, 98.72, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,25.17 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.705,19.705,20.194
2, 60, 98.71, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.17 ,2.15 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.768,19.705,19.705,19.705,20.156
2, 61, 98.71, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.17 ,2.15 ,2.15 ,2.15, NA, NA, NA, 19.737,19.736,19.705,19.705,20.156
2, 62, 98.71, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.17 ,2.15 ,2.15, NA, NA, NA, 19.737,19.705,19.736,19.705,20.156
2, 63, 98.71, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.17 ,2.15, NA, NA, NA, 19.737,19.705,19.705,19.736,20.156
2, 64, 98.71, 192.07 ,72.80 ,72.80 ,72.80 ,72.80 ,72.80 ,3.09 ,3.09 ,3.09 ,3.09 ,3.09 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.15 ,24.90 ,24.90 ,24.90 ,24.90 ,24.90 ,2.15 ,2.15 ,2.15 ,2.15 ,2.17, NA, NA, NA, 19.737,19.705,19.705,19.705,20.187
2, 65, 85.99, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.170,17.579
3, 66, 86.23, 183.09 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.247,17.218,17.218,17.218,17.627
3, 67, 86.13, 181.07 ,69.93 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.334,17.170,17.170,17.170,17.579
3, 68, 86.13, 181.07 ,69.17 ,69.93 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.305,17.170,17.170,17.579
3, 69, 86.13, 181.07 ,69.17 ,69.17 ,69.93 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.305,17.170,17.579
3, 70, 86.13, 181.07 ,69.17 ,69.17 ,69.17 ,69.93 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.305,17.579
3, 71, 86.13, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.93 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.170,17.718
3, 72, 86.10, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.98 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.313,17.170,17.170,17.170,17.579
3, 73, 86.10, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.98 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.284,17.170,17.170,17.579
3, 74, 86.10, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.98 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.284,17.170,17.579
3, 75, 86.10, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.98 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.284,17.579
3, 76, 86.11, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.170,17.697
3, 77, 86.03, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.97 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.236,17.170,17.170,17.170,17.579
3, 78, 86.03, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.97 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.207,17.170,17.170,17.579
3, 79, 86.03, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.97 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.207,17.170,17.579
3, 80, 86.03, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.97 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.207,17.579
3, 81, 86.03, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.97 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.170,17.616
3, 82, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,2.01 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.229,17.170,17.170,17.170,17.579
3, 83, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,2.01 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.200,17.170,17.170,17.579
3, 84, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,2.01 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.200,17.170,17.579
3, 85, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,2.01 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.200,17.579
3, 86, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,2.01 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.170,17.609
3, 87, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.97 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.233,17.170,17.170,17.170,17.579
3, 88, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.97 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.204,17.170,17.170,17.579
3, 89, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.97 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.204,17.170,17.579
3, 90, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.97 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.204,17.579
3, 91, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.97 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.170,17.613
3, 92, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,2.01 ,1.98 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.226,17.170,17.170,17.170,17.579
3, 93, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,2.01 ,1.98 ,1.98 ,1.98, NA, NA, NA, 17.199,17.197,17.170,17.170,17.579
3, 94, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,2.01 ,1.98 ,1.98, NA, NA, NA, 17.199,17.170,17.197,17.170,17.579
3, 95, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,2.01 ,1.98, NA, NA, NA, 17.199,17.170,17.170,17.197,17.579
3, 96, 86.02, 181.07 ,69.17 ,69.17 ,69.17 ,69.17 ,69.17 ,2.95 ,2.95 ,2.95 ,2.95 ,2.95 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,1.98 ,22.70 ,22.70 ,22.70 ,22.70 ,22.70 ,1.98 ,1.98 ,1.98 ,1.98 ,2.01, NA, NA, NA, 17.199,17.170,17.170,17.170,17.606
3, 97, 74.90, 168.97 ,65.18 ,65.18 ,65.18 ,65.18 ,65.18 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 14.982,14.955,14.955,14.955,15.331
4, 98, 75.10, 170.99 ,65.18 ,65.18 ,65.18 ,65.18 ,65.18 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 15.020,14.993,14.993,14.993,15.369
4, 99, 75.04, 168.97 ,65.94 ,65.18 ,65.18 ,65.18 ,65.18 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 15.114,14.955,14.955,14.955,15.331
4, 100, 75.04, 168.97 ,65.18 ,65.94 ,65.18 ,65.18 ,65.18 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 14.982,15.087,14.955,14.955,15.331
4, 101, 75.04, 168.97 ,65.18 ,65.18 ,65.94 ,65.18 ,65.18 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 14.982,14.955,15.087,14.955,15.331
4, 102, 75.04, 168.97 ,65.18 ,65.18 ,65.18 ,65.94 ,65.18 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 14.982,14.955,14.955,15.087,15.331
4, 103, 75.04, 168.97 ,65.18 ,65.18 ,65.18 ,65.18 ,65.94 ,2.89 ,2.89 ,2.89 ,2.89 ,2.89 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80 ,20.28 ,20.28 ,20.28 ,20.28 ,20.28 ,1.80 ,1.80 ,1.80 ,1.80 ,1.80, NA, NA, NA, 14.982,14.955,14.955,14.955,15.467
