Optimization Data
 
Start time: 2026-05-20 11:34:36 
 
Solver Options:
Method: Self-Written-slp_mvp 
# algorithm: merit 
# acc: 0.001 
# xtol: 0.001 
# gtol: 0.001 
# finite_diff_abs_step: [2.0207, 0.761, 0.761, 0.761, 0.761, 0.761, 0.03, 0.03, 0.03, 0.03, 0.03, 0.269, 0.269, 0.269, 0.269, 0.269, 0.023, 0.023, 0.023, 0.023, 0.023, 0.269, 0.269, 0.269, 0.269, 0.269, 0.023, 0.023, 0.023, 0.023, 0.023] 
# maxiter: 1000 
# max_fun_evals: 1000 
# Aggregate: None 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
# move_limit: 0.3 
# move_limit_expand: 1.1 
# move_limit_shrink: 0.5 
# penalty_weight: 0.1 
# max_infeasibility: inf 
Design Variables and Bounds 
# x0 = [202.07, 76.10, 76.10, 76.10, 76.10, 76.10, 3.00, 3.00, 3.00, 3.00, 3.00, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0_1) bounds = [48.3, 114.3] 
 x[2] (d0_2) bounds = [48.3, 114.3] 
 x[3] (d0_3) bounds = [48.3, 114.3] 
 x[4] (d0_4) bounds = [48.3, 114.3] 
 x[5] (d0_5) bounds = [48.3, 114.3] 
 x[6] (t0_1) bounds = [2.5, 5.0] 
 x[7] (t0_2) bounds = [2.5, 5.0] 
 x[8] (t0_3) bounds = [2.5, 5.0] 
 x[9] (t0_4) bounds = [2.5, 5.0] 
 x[10] (t0_5) bounds = [2.5, 5.0] 
 x[11] (d1_h_1) bounds = [10, 50.0] 
 x[12] (d1_h_2) bounds = [10, 50.0] 
 x[13] (d1_h_3) bounds = [10, 50.0] 
 x[14] (d1_h_4) bounds = [10, 50.0] 
 x[15] (d1_h_5) bounds = [10, 50.0] 
 x[16] (t1_h_1) bounds = [1.0, 4.0] 
 x[17] (t1_h_2) bounds = [1.0, 4.0] 
 x[18] (t1_h_3) bounds = [1.0, 4.0] 
 x[19] (t1_h_4) bounds = [1.0, 4.0] 
 x[20] (t1_h_5) bounds = [1.0, 4.0] 
 x[21] (d1_c_1) bounds = [10, 50.0] 
 x[22] (d1_c_2) bounds = [10, 50.0] 
 x[23] (d1_c_3) bounds = [10, 50.0] 
 x[24] (d1_c_4) bounds = [10, 50.0] 
 x[25] (d1_c_5) bounds = [10, 50.0] 
 x[26] (t1_c_1) bounds = [1.0, 4.0] 
 x[27] (t1_c_2) bounds = [1.0, 4.0] 
 x[28] (t1_c_3) bounds = [1.0, 4.0] 
 x[29] (t1_c_4) bounds = [1.0, 4.0] 
 x[30] (t1_c_5) bounds = [1.0, 4.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
6, 180, 57.09, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.10 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.774,11.282,11.263,11.284,11.719
6, 181, 57.09, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.03 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.317,11.263,11.284,11.719
6, 182, 57.09, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.10 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.298,11.284,11.719
6, 183, 57.09, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.10 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.263,11.320,11.719
6, 184, 57.09, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.09 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.263,11.284,11.754
6, 185, 57.09, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.29 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.771,11.282,11.263,11.284,11.719
6, 186, 57.08, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,11.15 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.302,11.263,11.284,11.719
6, 187, 57.08, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,11.15 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.283,11.284,11.719
6, 188, 57.08, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,11.07 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.263,11.305,11.719
6, 189, 57.08, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.62 ,1.66 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.263,11.284,11.739
6, 190, 57.07, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.68 ,1.07 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.751,11.282,11.263,11.284,11.719
6, 191, 57.07, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.09 ,1.07 ,1.08 ,1.08, NA, NA, NA, 11.739,11.296,11.263,11.284,11.719
6, 192, 57.07, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.09 ,1.08 ,1.08, NA, NA, NA, 11.739,11.282,11.277,11.284,11.719
6, 193, 57.07, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.10 ,1.08, NA, NA, NA, 11.739,11.282,11.263,11.298,11.719
6, 194, 57.07, 224.88 ,60.35 ,61.10 ,60.66 ,60.39 ,60.71 ,2.55 ,2.53 ,2.51 ,2.53 ,2.57 ,20.03 ,20.03 ,20.03 ,20.03 ,20.03 ,1.08 ,1.00 ,1.08 ,1.08 ,1.07 ,11.03 ,10.88 ,10.88 ,10.80 ,10.35 ,1.66 ,1.07 ,1.07 ,1.08 ,1.10, NA, NA, NA, 11.739,11.282,11.263,11.284,11.732
6, 195, 57.23, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.323,11.764
7, 196, 57.33, 228.55 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.812,11.312,11.304,11.344,11.784
7, 197, 57.34, 226.53 ,60.83 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.906,11.293,11.284,11.323,11.764
7, 198, 57.34, 226.53 ,60.07 ,61.60 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.408,11.284,11.323,11.764
7, 199, 57.34, 226.53 ,60.07 ,60.84 ,61.18 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.398,11.323,11.764
7, 200, 57.34, 226.53 ,60.07 ,60.84 ,60.42 ,60.90 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.439,11.764
7, 201, 57.34, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,61.27 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.323,11.885
7, 202, 57.32, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.59 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.888,11.293,11.284,11.323,11.764
7, 203, 57.33, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.56 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.393,11.284,11.323,11.764
7, 204, 57.33, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.54 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.383,11.323,11.764
7, 205, 57.32, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.56 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.422,11.764
7, 206, 57.33, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.60 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.323,11.867
7, 207, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.62 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.815,11.293,11.284,11.323,11.764
7, 208, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.62 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.317,11.284,11.323,11.764
7, 209, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.62 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.309,11.323,11.764
7, 210, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.62 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.349,11.764
7, 211, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.62 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.323,11.789
7, 212, 57.26, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.11 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.825,11.293,11.284,11.323,11.764
7, 213, 57.26, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.03 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.330,11.284,11.323,11.764
7, 214, 57.26, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.11 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.320,11.323,11.764
7, 215, 57.26, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.11 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.360,11.764
7, 216, 57.26, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.09 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.323,11.800
7, 217, 57.26, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.37 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.822,11.293,11.284,11.323,11.764
7, 218, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,11.12 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.314,11.284,11.323,11.764
7, 219, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,11.12 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.304,11.323,11.764
7, 220, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,11.19 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.344,11.764
7, 221, 57.25, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.70 ,1.69 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.323,11.785
7, 222, 57.24, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.71 ,1.07 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.802,11.293,11.284,11.323,11.764
7, 223, 57.24, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.09 ,1.07 ,1.09 ,1.09, NA, NA, NA, 11.789,11.307,11.284,11.323,11.764
7, 224, 57.24, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.09 ,1.09 ,1.09, NA, NA, NA, 11.789,11.293,11.298,11.323,11.764
7, 225, 57.24, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.11 ,1.09, NA, NA, NA, 11.789,11.293,11.284,11.338,11.764
7, 226, 57.24, 226.53 ,60.07 ,60.84 ,60.42 ,60.14 ,60.50 ,2.56 ,2.53 ,2.51 ,2.53 ,2.57 ,20.35 ,20.35 ,20.35 ,20.35 ,20.35 ,1.09 ,1.01 ,1.09 ,1.09 ,1.07 ,11.10 ,10.85 ,10.85 ,10.92 ,10.43 ,1.69 ,1.07 ,1.07 ,1.09 ,1.11, NA, NA, NA, 11.789,11.293,11.284,11.323,11.777
7, 227, 57.56, 228.34 ,60.17 ,60.55 ,60.15 ,59.86 ,60.82 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 11.910,11.306,11.308,11.368,11.900
8, 228, 57.67, 230.36 ,60.17 ,60.55 ,60.15 ,59.86 ,60.82 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 11.934,11.326,11.329,11.389,11.921
8, 229, 57.68, 228.34 ,60.93 ,60.55 ,60.15 ,59.86 ,60.82 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 12.027,11.306,11.308,11.368,11.900
8, 230, 57.68, 228.34 ,60.17 ,61.31 ,60.15 ,59.86 ,60.82 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 11.910,11.422,11.308,11.368,11.900
8, 231, 57.68, 228.34 ,60.17 ,60.55 ,60.91 ,59.86 ,60.82 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 11.910,11.306,11.423,11.368,11.900
8, 232, 57.68, 228.34 ,60.17 ,60.55 ,60.15 ,60.63 ,60.82 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 11.910,11.306,11.308,11.483,11.900
8, 233, 57.68, 228.34 ,60.17 ,60.55 ,60.15 ,59.86 ,61.58 ,2.56 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 11.910,11.306,11.308,11.368,12.022
8, 234, 57.66, 228.34 ,60.17 ,60.55 ,60.15 ,59.86 ,60.82 ,2.59 ,2.54 ,2.51 ,2.53 ,2.58 ,20.70 ,20.70 ,20.70 ,20.70 ,20.70 ,1.09 ,1.01 ,1.09 ,1.09 ,1.06 ,11.19 ,10.81 ,10.81 ,11.06 ,10.52 ,1.71 ,1.06 ,1.06 ,1.09 ,1.09, NA, NA, NA, 12.010,11.306,11.308,11.368,11.900
