Optimization Data
 
Start time: 2026-05-22 13:29:17 
 
Solver Options:
Method: PySLSQP 
# acc: 0.001 
# finite_diff_abs_step: [0.026000000000000002, 0.00761, 0.00761, 0.00761, 0.00761, 0.00761, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00030000000000000003, 0.00269, 0.00269, 0.00269, 0.00269, 0.00269, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00269, 0.00269, 0.00269, 0.00269, 0.00269, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998, 0.00022999999999999998] 
# maxiter: 120 
# Aggregate: P-norm 
# p_value: 8 
# rho_value: 100 
# relaxation: 0 
Design Variables and Bounds 
# x0 = [260.00, 76.10, 76.10, 76.10, 76.10, 76.10, 3.00, 3.00, 3.00, 3.00, 3.00, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30, 26.90, 26.90, 26.90, 26.90, 26.90, 2.30, 2.30, 2.30, 2.30, 2.30]
 x[0] (rad) bounds = [150.0, 350.0] 
 x[1] (d0_1) bounds = [48.3, 114.3] 
 x[2] (d0_2) bounds = [48.3, 114.3] 
 x[3] (d0_3) bounds = [48.3, 114.3] 
 x[4] (d0_4) bounds = [48.3, 114.3] 
 x[5] (d0_5) bounds = [48.3, 114.3] 
 x[6] (t0_1) bounds = [2.5, 5.0] 
 x[7] (t0_2) bounds = [2.5, 5.0] 
 x[8] (t0_3) bounds = [2.5, 5.0] 
 x[9] (t0_4) bounds = [2.5, 5.0] 
 x[10] (t0_5) bounds = [2.5, 5.0] 
 x[11] (d1_h_1) bounds = [10.0, 50.0] 
 x[12] (d1_h_2) bounds = [10.0, 50.0] 
 x[13] (d1_h_3) bounds = [10.0, 50.0] 
 x[14] (d1_h_4) bounds = [10.0, 50.0] 
 x[15] (d1_h_5) bounds = [10.0, 50.0] 
 x[16] (t1_h_1) bounds = [1.0, 4.0] 
 x[17] (t1_h_2) bounds = [1.0, 4.0] 
 x[18] (t1_h_3) bounds = [1.0, 4.0] 
 x[19] (t1_h_4) bounds = [1.0, 4.0] 
 x[20] (t1_h_5) bounds = [1.0, 4.0] 
 x[21] (d1_c_1) bounds = [10.0, 50.0] 
 x[22] (d1_c_2) bounds = [10.0, 50.0] 
 x[23] (d1_c_3) bounds = [10.0, 50.0] 
 x[24] (d1_c_4) bounds = [10.0, 50.0] 
 x[25] (d1_c_5) bounds = [10.0, 50.0] 
 x[26] (t1_c_1) bounds = [1.0, 4.0] 
 x[27] (t1_c_2) bounds = [1.0, 4.0] 
 x[28] (t1_c_3) bounds = [1.0, 4.0] 
 x[29] (t1_c_4) bounds = [1.0, 4.0] 
 x[30] (t1_c_5) bounds = [1.0, 4.0] 


iteration,eval_index,objective,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,g_max,v_agg,c_val,seg_mass1,seg_mass2,seg_mass3,seg_mass4,seg_mass5
11, 765, 50.04, 247.01 ,48.30 ,48.30 ,48.35 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,10.002,10.935,9.790
11, 766, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.35 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.942,9.790
11, 767, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.35 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.935,9.797
11, 768, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.725,9.768,9.995,10.935,9.790
11, 769, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.774,9.995,10.935,9.790
11, 770, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,10.001,10.935,9.790
11, 771, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.941,9.790
11, 772, 50.04, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.935,9.796
11, 773, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.40 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3203, 0.9291, 9.720,9.768,9.995,10.935,9.790
11, 774, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.47 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3205, 0.9291, 9.718,9.770,9.995,10.935,9.790
11, 775, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.25 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.997,10.935,9.790
11, 776, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,19.01 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.938,9.790
11, 777, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.50 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3111, 0.3182, 0.9291, 9.718,9.768,9.995,10.935,9.791
11, 778, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3205, 0.9291, 9.720,9.768,9.995,10.935,9.790
11, 779, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.770,9.995,10.935,9.790
11, 780, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.997,10.935,9.790
11, 781, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.937,9.790
11, 782, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3128, 0.3197, 0.9291, 9.718,9.768,9.995,10.935,9.791
11, 783, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.31 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.719,9.768,9.995,10.935,9.790
11, 784, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.81 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.769,9.995,10.935,9.790
11, 785, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.28 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.996,10.935,9.790
11, 786, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.28 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.936,9.790
11, 787, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.07 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.935,9.791
11, 788, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.719,9.768,9.995,10.935,9.790
11, 789, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.01 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.769,9.995,10.935,9.790
11, 790, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.996,10.935,9.790
11, 791, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.936,9.790
11, 792, 50.03, 247.01 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.38 ,19.45 ,19.23 ,18.99 ,19.48 ,1.10 ,1.11 ,1.29 ,1.94 ,1.01 ,13.30 ,13.79 ,13.26 ,13.27 ,13.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.3139, 0.3206, 0.9291, 9.718,9.768,9.995,10.935,9.790
11, 793, 50.25, 247.05 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,20.31 ,21.17 ,18.86 ,17.94 ,21.20 ,1.19 ,1.03 ,1.00 ,2.25 ,1.08 ,12.98 ,13.55 ,12.92 ,13.18 ,12.86 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.4223, 0.4223, 0.9291, 9.956,9.793,9.462,11.137,10.074
12, 794, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2299, 0.9998, 9.798,9.779,9.812,11.013,9.885
12, 795, 50.13, 247.28 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2086, 0.2309, 0.9998, 9.801,9.782,9.814,11.017,9.887
12, 796, 50.12, 247.03 ,48.35 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.805,9.779,9.812,11.013,9.885
12, 797, 50.12, 247.03 ,48.30 ,48.35 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.786,9.812,11.013,9.885
12, 798, 50.12, 247.03 ,48.30 ,48.30 ,48.35 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.779,9.819,11.013,9.885
12, 799, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.35 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.779,9.812,11.020,9.885
12, 800, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.35 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2297, 0.9998, 9.798,9.779,9.812,11.013,9.892
12, 801, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.804,9.779,9.812,11.013,9.885
12, 802, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.786,9.812,11.013,9.885
12, 803, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.779,9.818,11.013,9.885
12, 804, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.779,9.812,11.019,9.885
12, 805, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.779,9.812,11.013,9.891
12, 806, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.72 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2296, 0.9998, 9.800,9.779,9.812,11.013,9.885
12, 807, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.06 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2296, 0.9998, 9.798,9.781,9.812,11.013,9.885
12, 808, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.12 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2290, 0.9998, 9.798,9.779,9.814,11.013,9.885
12, 809, 50.12, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.65 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2299, 0.9998, 9.798,9.779,9.812,11.017,9.885
12, 810, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.09 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2049, 0.2286, 0.9998, 9.798,9.779,9.812,11.013,9.886
12, 811, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.800,9.779,9.812,11.013,9.885
12, 812, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2298, 0.9998, 9.798,9.781,9.812,11.013,9.885
12, 813, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2295, 0.9998, 9.798,9.779,9.814,11.013,9.885
12, 814, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2299, 0.9998, 9.798,9.779,9.812,11.016,9.885
12, 815, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2064, 0.2294, 0.9998, 9.798,9.779,9.812,11.013,9.886
12, 816, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.20 ,13.71 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2299, 0.9998, 9.799,9.779,9.812,11.013,9.885
12, 817, 50.11, 247.03 ,48.30 ,48.30 ,48.30 ,48.30 ,48.30 ,2.50 ,2.50 ,2.50 ,2.50 ,2.50 ,19.70 ,20.04 ,19.10 ,18.63 ,20.07 ,1.13 ,1.08 ,1.19 ,2.05 ,1.04 ,13.19 ,13.72 ,13.14 ,13.24 ,12.99 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00, 0.2074, 0.2299, 0.9998, 9.798,9.780,9.812,11.013,9.885
